prompt,response
"The molecule is an 18-HEPE that consists of (5Z,8Z,11Z,14Z,16E)-icosapentaenoic in which the 18-hydroxy group has S-configuration. It has a role as an anti-inflammatory agent, a human blood serum metabolite and a human xenobiotic metabolite. It is a conjugate acid of a 18(S)-HEPE(1-). It is an enantiomer of a 18(R)-HEPE.",[C][C][C@H1][Branch1][C][O][/C][=C][/C][=C][\C][/C][=C][\C][/C][=C][\C][/C][=C][\C][C][C][C][=Branch1][C][=O][O]
The molecule is a monounsaturated fatty acid anion resulting from the deprotonation of the carboxy group of (E)-hept-2-enoic acid. The major species at pH 7.3. It is a conjugate base of an (E)-hept-2-enoic acid.,[C][C][C][C][/C][=C][/C][=Branch1][C][=O][O-1]
The molecule is a nucleoside analogue in which adenosine has been modified by substitution at C-2 by a methylthio (methylsulfanyl) group and at the 6-amino nitrogen by a Delta(2)-isopentenyl group. It derives from an adenosine.,[C][S][C][=N][C][Branch1][=Branch2][N][C][C][=C][Branch1][C][C][C][=C][N][=C][N][Branch1][S][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Ring1][Branch2][O][C][Ring1][=C][=N][Ring2][Ring1][Branch2]
"The molecule is a pyridopyrimidine that is 5-oxo-5,8-dihydropyrido[2,3-d]pyrimidine-6-carboxylic acid, substituted at position 2 by a pyrrolidin-1-yl group and at position 8 by an ethyl group. A synthetic antibacterial which is used for the treatment of urinary tract and intestinal infections. It has a role as an antibacterial drug and a DNA synthesis inhibitor. It is a quinolone antibiotic, a member of pyrrolidines, a tertiary amino compound, a monocarboxylic acid and a pyridopyrimidine.",[C][C][N][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=Branch1][C][=O][C][=C][N][=C][Branch1][Branch2][N][C][C][C][C][Ring1][Branch1][N][=C][Ring1][O][Ring2][Ring1][Ring1]
"The molecule is a limonoid that is azadiradione with an epoxy group across positions 14 and 15. Isolated from Azadirachta indica it exhibits insecticidal activitry against mosquitoes. It has a role as an anti-inflammatory agent, an insecticide and a plant metabolite. It is an acetate ester, a cyclic terpene ketone, a member of furans, a limonoid, an epoxide and a pentacyclic triterpenoid. It derives from an azadiradione.",[C][C][=Branch1][C][=O][O][C@@H1][C][C@H1][C][Branch1][C][C][Branch1][C][C][C][=Branch1][C][=O][C][=C][C@][Ring1][=Branch2][Branch1][C][C][C@H1][C][C][C@@][Branch1][C][C][C@H1][Branch1][Branch2][C][C][=C][O][C][=Ring1][Branch1][C][=Branch1][C][=O][C@H1][O][C@][Ring1][Ring1][Ring1][=N][C@@][Ring1][P][Ring2][Ring1][=N][C]
"The molecule is an organophosphate oxoanion that is the conjugate base of D-galactosamine 6-phosphate, obtained by deprotonation of the phosphate OH groups and protonation of the 2-amino group. Major structure at pH 7.3. It has a role as an Escherichia coli metabolite. It is a conjugate base of a D-galactosamine 6-phosphate.",[N][C@H1][C][Branch1][C][O][O][C@H1][Branch1][O][C][O][P][=Branch1][C][=O][Branch1][C][O-1][O][C@H1][Branch1][C][O][C@@H1][Ring1][=C][O]
"The molecule is a ribose monophosphate. It derives from an ADP-D-ribose. It is a conjugate acid of an ADP-D-ribose 1'',2''-cyclic phosphate(3-).",[N][C][=N][C][=N][C][=C][Ring1][=Branch1][N][=C][N][Ring1][Branch1][C@@H1][O][C@H1][Branch2][Ring2][#Branch1][C][O][P][=Branch1][C][=O][Branch1][C][O][O][P][=Branch1][C][=O][Branch1][C][O][O][C][C@H1][O][C@@H1][O][P][=Branch1][C][=O][Branch1][C][O][O][C@@H1][Ring1][#Branch1][C@@H1][Ring1][#Branch2][O][C@@H1][Branch1][C][O][C@H1][Ring2][Ring1][N][O]
The molecule is a triterpenoid obtained by methylation at positions 3 and 22 of squalene with concomitant double bond migration. It has a role as a metabolite. It derives from a squalene.,[C][=C][Branch1][C][C][C][Branch1][C][C][C][C][/C][Branch1][C][C][=C][/C][C][/C][Branch1][C][C][=C][/C][C][/C][=C][Branch1][C][\C][C][C][/C][=C][Branch1][C][\C][C][C][C][Branch1][C][C][C][=Branch1][C][=C][C]
"The molecule is an aminoquinoline that is 4-[(2,4-dichloro-5-methoxyphenyl)amino]-7-[3-(4-methylpiperazin-1-yl)propoxy]quinoline bearing additional cyano and methoxy substituents at positions 3 and 6 respectively. It has a role as an antineoplastic agent and a tyrosine kinase inhibitor. It is a nitrile, a N-methylpiperazine, an aromatic ether, a tertiary amino compound, an aminoquinoline and a dichlorobenzene.",[C][O][C][=C][C][Branch2][Ring2][O][N][=C][C][Branch1][Ring1][C][#N][=C][NH1][C][=C][C][Branch1][S][O][C][C][C][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][=C][Branch1][Ring1][O][C][C][=C][Ring2][Ring1][=Branch2][Ring2][Ring1][Ring1][=C][Branch1][C][Cl][C][=C][Ring2][Ring1][P][Cl]
"The molecule is an ethanolamine compound having a (4-carbamoylmethylphenoxy)methyl group at the 1-position and an N-isopropyl substituent. It has a role as a beta-adrenergic antagonist, an anti-arrhythmia drug, an antihypertensive agent, a sympatholytic agent, a xenobiotic and an environmental contaminant. It is a member of ethanolamines, a monocarboxylic acid amide and a propanolamine.",[C][C][Branch1][C][C][N][C][C][Branch1][C][O][C][O][C][=C][C][=C][Branch1][#Branch1][C][C][=Branch1][C][=N][O][C][=C][Ring1][#Branch2]
The molecule is a Delta(4)-beta-D-Glcp-(1->3)-D-GalpNAc6S in which the carbon bearing the anomeric hydroxy group has beta- configuration. It derives from a 4-deoxy-Delta(4)-beta-D-GlcpA2S-(1->3)-beta-D-GalpNAc.,[C][C][Branch1][C][O][=N][C@@H1][C@@H1][Branch2][Ring1][S][O][C@@H1][O][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][O][O][S][=Branch1][C][=O][=Branch1][C][=O][O][C@@H1][Branch1][C][O][C@@H1][Branch1][O][C][O][S][=Branch1][C][=O][=Branch1][C][=O][O][O][C@H1][Ring2][Ring1][=C][O]
"The molecule is the 13,14-dihydro derivative of 15-oxo-prostaglandin E2. It derives from a prostaglandin E2. It is a conjugate acid of a 13,14-dihydro-15-oxo-prostaglandin E2(1-).",[C][C][C][C][C][C][=Branch1][C][=O][C][C][C@H1][C@H1][Branch1][C][O][C][C][=Branch1][C][=O][C@@H1][Ring1][#Branch1][C][/C][=C][\C][C][C][C][=Branch1][C][=O][O]
"The molecule is a member of the class of amidoximes obtained by formal condensation of the carbonyl group of benzamide with hydroxylamine. It has a role as a genotoxin, a bacterial metabolite and a mammalian metabolite. It derives from a benzamide.",[N][=C][Branch1][Ring1][N][O][C][=C][C][=C][C][=C][Ring1][=Branch1]
"The molecule is the N-(3-aminopropyl) derivative of 4-aminobutanal. It is a primary aliphatic amine, a secondary aliphatic amine and an alpha-CH2-containing aldehyde. It is a conjugate base of a N-(3-ammoniopropyl)-4-ammoniobutanal.",[N][C][C][C][N][C][C][C][C][=O]
The molecule is the acetate ester of 2-methylbutan-1-ol. It has a role as a metabolite and a Saccharomyces cerevisiae metabolite. It derives from a 2-methylbutan-1-ol.,[C][C][C][Branch1][C][C][C][O][C][Branch1][C][C][=O]
The molecule is an N-acyl-L-alpha-amino acid anion resulting from deprotonation of the carboxy group of N-acetyl-L-2-aminoadipic semialdehyde; major species at pH 7.3. It is a conjugate base of a N-acetyl-L-2-aminoadipic acid semialdehyde.,[C][C][Branch1][C][O-1][=N][C@@H1][Branch1][=Branch1][C][C][C][C][=O][C][=Branch1][C][=O][O]
The molecule is a very long-chain primary fatty alcohol that is pentacosane in which a hydrogen attached to one of the terminal carbons is replaced by a hydroxy group. It has been identified in the roots of Rhodiola imbricata. It has a role as a plant metabolite. It derives from a hydride of a pentacosane.,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O]
"The molecule is a thromboxane anion that is the conjugate base of 19-hydroxythromboxane A2, obtained by deprotonation of the carboxy group; major species at pH 7.3. It derives from a thromboxane A2(1-). It is a conjugate base of a 19-hydroxythromboxane A2.",[C][C][Branch1][C][O][C][C][C][C@H1][Branch1][C][O][/C][=C][/C@H1][O][C@H1][C][C@H1][Branch1][Ring2][O][Ring1][Ring2][C@@H1][Ring1][#Branch1][C][/C][=C][\C][C][C][C][=Branch1][C][=O][O-1]
"The molecule is a 2-oxo monocarboxylic acid anion that is the conjugate base of (R)-3,4-dihydroxy-2-oxobutanoic acid, obtained by deprotonation of the carboxy group; major species at pH 7.3. It is a hydroxy monocarboxylic acid anion and a 2-oxo monocarboxylic acid anion. It is a conjugate base of a (R)-3,4-dihydroxy-2-oxobutanoic acid. It is an enantiomer of a (S)-3,4-dihydroxy-2-oxobutanoate.",[O][=C][Branch1][C][O-1][C][=Branch1][C][=O][C@H1][Branch1][C][O][C][O]
The molecule is an organophosphate oxoanion arising from deprotonation of two of the the three diphosphate OH groups of guanosine 5'-diphosphate. It is a conjugate base of a GDP. It is a conjugate acid of a GDP(3-).,[N][=C][N][=C][Branch1][C][O-1][C][N][=C][N][Branch2][Ring1][P][C@@H1][O][C@H1][Branch2][Ring1][Ring1][C][O][P][=Branch1][C][=O][Branch1][C][O][O][P][=Branch1][C][=O][Branch1][C][O-1][O][C@@H1][Branch1][C][O][C@H1][Ring1][S][O][C][=Ring2][Ring1][=Branch1][NH1][Ring2][Ring1][O]
"The molecule is a tricyclic sesquiterpenoid that is pentalenene in which the 13-methyl group is oxidsed to the carboxylic acid and a keto group is located at position 11. It has a role as a metabolite. It is a sesquiterpenoid, a carbotricyclic compound, a 5-oxo monocarboxylic acid and an alpha,beta-unsaturated monocarboxylic acid. It derives from a pentalenene. It is a conjugate acid of a 1-deoxy-11-oxopentalenate.",[C][C@@H1][C][=Branch1][C][=O][C][C@H1][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][C@@H1][C][C][Branch1][C][C][Branch1][C][C][C][C@][Ring1][#Branch1][Ring1][P][Ring1][=N]
"The molecule is an epoxide isolated from Streptomyces sp. E-1625. An inhibitor of interleukin-1beta converting enzyme (ICE), it acts as an anti-inflammatory agent and antibiotic. It has a role as an anti-inflammatory agent, an antimicrobial agent, an EC 3.4.22.36 (caspase-1) inhibitor and a bacterial metabolite. It is a cyclic ketone, an enol, an epoxide, a tertiary alcohol and a monocarboxylic acid amide.",[C][C][C][C][C][Branch1][C][C][/C][=C][/C][Branch1][C][O][=N][C][=C][C@][Branch1][C][O][Branch2][Ring1][#Branch1][/C][=C][/C][=C][/C][=C][/C][Branch1][C][O][=N][C][=C][Branch1][C][O][C][C][C][Ring1][=Branch1][=O][C@@H1][O][C@@H1][Ring1][Ring1][C][Ring2][Ring1][Branch2][=O]
The molecule is a tricarboxylic acid trianion obtained by deprotonation of the three carboxy groups of (-)-threo-isodihomocitric acid; major species at pH 7.3. It is a conjugate base of a (-)-threo-isodihomocitric acid.,[O][=C][Branch1][C][O-1][C][C][C][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C@@H1][Branch1][C][O][C][=Branch1][C][=O][O-1]
"The molecule is a methyl glycoside that consists of methyl 3-(2-glycerylphospho)-beta-D-galactoside having an alpha-L-rhamnosyl residue at the 2-position. The core disaccharide from the Streptococcus pneumoniae type 23F capsular polysaccharide antigen functionalized with a phosphoglycerol side chain. It is a beta-D-galactoside, a disaccharide derivative and a methyl glycoside.",[C][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@H1][Branch1][C][O][C@H1][Branch1][P][O][P][=Branch1][C][=O][Branch1][C][O][O][C][Branch1][Ring1][C][O][C][O][C@H1][Ring2][Ring1][Ring1][O][C@@H1][O][C@@H1][Branch1][C][C][C@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@H1][Ring1][=Branch2][O]
The molecule is a 8-(methylsulfanyl)octanal oxime in which the oxime moiety has E configuration. It is an omega-(methylsulfanyl)-(E)-alkanal oxime and an 8-(methylsulfanyl)octanal oxime.,[C][S][C][C][C][C][C][C][C][/C][=N][/O]
"The molecule is a 1,2-diacyl-sn-glycero-3-phospho-(1'-sn-glycerol)(1-) in which the 1- and 2-acyl groups are specified as tetradecanoyl (myristoyl) and hexadecanoyl (palmitoyl) respectively; major species at pH 7.3. It is a conjugate base of a 2-hexadecanoyl-1-tetradecanoyl-sn-glycero-3-phospho-(1'-sn-glycerol).",[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C@H1][Branch2][Ring1][Ring2][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O][P][=Branch1][C][=O][Branch1][C][O-1][O][C][C@@H1][Branch1][C][O][C][O]
"The molecule is an abietane diterpenoid that is abieta-8(14),9(11),12-triene substituted at positions 3 and 14 respectively by oxo and hydroxy groups. It is found in Tripterygium wilfordii. It has a role as a plant metabolite. It is an abietane diterpenoid, a member of phenols, a carbotricyclic compound, a cyclic terpene ketone and a tricyclic diterpenoid.",[C][C][Branch1][C][C][C][=C][C][=C][C][=Branch1][Branch1][=C][Ring1][=Branch1][O][C][C][C@H1][C][Branch1][C][C][Branch1][C][C][C][=Branch1][C][=O][C][C][C@][Ring1][#C][Ring1][=Branch2][C]
"The molecule is a synthetic ergot alkaloid, structurally related to the oxytocic agent methylergonovine and to the potent hallucinogen LSD and used prophylactically to reduce the frequency and intensity of severe vascular headaches. It has a role as a sympatholytic agent, a vasoconstrictor agent and a serotonergic antagonist. It is an ergot alkaloid and a monocarboxylic acid amide. It derives from a hydride of an ergoline.",[C][C][C][Branch1][Ring1][C][O][N][=C][Branch1][C][O][C@@H1][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][=Branch1][=C][N][Ring1][Branch1][C][C][C@H1][Ring1][=N][N][Branch1][C][C][C][Ring2][Ring1][C]
"The molecule is a dibromophenol that is 2,4-dibromophenol substituted at position 6 by a decahydronaphthalen-1-ylmethyl group which in turn is substituted by a bromo, 4-bromo-3-chloro-4-methylpentyl group, two methyl groups and a methylidene group at positions 6, 5, 5, 8a and 2 respectively. A diterpenoid isolated from the Fijian red alga Callophycus serratus, it exhibits antibacterial, antimalarial and anticancer activities. It has a role as a metabolite, an antibacterial agent, an antimalarial and an antineoplastic agent. It is a carbobicyclic compound, a dibromophenol and an organochlorine compound.",[C][=C][C][C][C@@H1][C@@][Branch1][C][C][Branch1][#C][C][C][C][Branch1][C][Cl][C][Branch1][C][C][Branch1][C][C][Br][C@H1][Branch1][C][Br][C][C][C@@][Ring1][S][Branch1][C][C][C@@H1][Ring2][Ring1][Branch1][C][C][=C][C][Branch1][C][Br][=C][C][Branch1][C][Br][=C][Ring1][Branch2][O]
"The molecule is a 2-oxo monocarboxylic acid that is 2-oxobutanoic acid which is substituted by a phosphonooxy group at position 4 and a hydroxy group at the 3-pro-R position. It has a role as an Escherichia coli metabolite and a mouse metabolite. It is a 2-oxo monocarboxylic acid, a 3-hydroxy monocarboxylic acid, a carboxyalkyl phosphate, an oxoalkyl phosphate, a hydroxyalkyl phosphate and a secondary alpha-hydroxy ketone. It derives from a butyric acid. It is a conjugate acid of a (R)-3-hydroxy-2-oxo-4-(phosphonatoooxy)butanoate.",[O][=C][Branch1][C][O][C][=Branch1][C][=O][C@H1][Branch1][C][O][C][O][P][=Branch1][C][=O][Branch1][C][O][O]
"The molecule is an aldotriose phosphate that is the 3-phospho derivative of glyceraldehyde. It is an important metabolic intermediate in several central metabolic pathways in all organisms. It has a role as a human metabolite, a plant metabolite and an Escherichia coli metabolite. It is an aldotriose phosphate and an aldehyde. It derives from a glyceraldehyde. It is a conjugate acid of a glyceraldehyde 3-phosphate(2-).",[O][=C][C][Branch1][C][O][C][O][P][=Branch1][C][=O][Branch1][C][O][O]
The molecule is a 2'-deoxyribonucleoside 5'-diphosphate obtained by deprotonation of the diphosphate OH groups of 2'-deoxyadenosine 5'-diphosphate (dADP); major species at pH 7.3. It has a role as a human metabolite and a Saccharomyces cerevisiae metabolite. It is a conjugate base of a dADP.,[N][C][=N][C][=N][C][=C][Ring1][=Branch1][N][=C][N][Ring1][Branch1][C@H1][C][C@H1][Branch1][C][O][C@@H1][Branch2][Ring1][Ring1][C][O][P][=Branch1][C][=O][Branch1][C][O-1][O][P][=Branch1][C][=O][Branch1][C][O-1][O-1][O][Ring1][S]
"The molecule is an oxo monocarboxylic acid anion that is the conjugate base of 5-hydroxy-3-[(3aS,4S,5R,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoate, obtained by deprotonation of the carboxy group; major species at pH 7.3. It is an oxo monocarboxylic acid anion and a hydroxy monocarboxylic acid anion. It is a conjugate base of a 3-[(3aS,4S,5R,7aS)-5-hydroxy-7a-methyl-1,5-dioxo-octahydroinden-4-yl]propanoic acid.",[C][C@][C][C][C@@H1][Branch1][C][O][C@@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O-1][C@@H1][Ring1][N][C][C][C][Ring1][#C][=O]
"The molecule is a L-arginine derivative having two methyl groups both attached to the primary amino moiety of the guanidino group. It has a role as an EC 1.14.13.39 (nitric oxide synthase) inhibitor. It is a non-proteinogenic L-alpha-amino acid, a member of guanidines, a L-arginine derivative and a dimethylarginine. It is a conjugate base of a N(omega),N(omega)-dimethyl-L-argininium(1+).",[C][N][Branch1][C][C][C][=Branch1][C][=N][N][C][C][C][C@H1][Branch1][C][N][C][=Branch1][C][=O][O]
"The molecule is a glycosyloxyisoflavone that is glycitin substituted by a malonyl group at position 6''. It has a role as a plant metabolite. It is a glycosyloxyisoflavone, a hydroxyisoflavone, a malonate ester, a monosaccharide derivative and a methoxyisoflavone. It derives from a glycitin.",[C][O][C][=C][C][C][=Branch1][C][=O][C][Branch1][N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][=C][O][C][=Ring1][=C][C][=C][Ring2][Ring1][C][O][C@@H1][O][C@H1][Branch1][=N][C][O][C][=Branch1][C][=O][C][C][=Branch1][C][=O][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][S][O]
The molecule is an N-sulfonylurea that is urea in which a hydrogen attached to one of the nitrogens is substituted by 4-chlorobenzenesulfonyl group and a hydrogen attached to the other nitrogen is substituted by propyl group. Chlorpropamide is a hypoglycaemic agent used in the treatment of type 2 (non-insulin-dependent) diabetes mellitus not responding to dietary modification. It has a role as a hypoglycemic agent and an insulin secretagogue. It is a N-sulfonylurea and a member of monochlorobenzenes.,[C][C][C][N][=C][Branch1][C][O][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1]
"The molecule is a cholestanoid that is 5beta-cholestan-26-al substituted by hydroxy groups at positions 3, 7 and 12 respectively. It has a role as a human metabolite. It is a 3alpha-hydroxy steroid, a 7alpha-hydroxy steroid, a 12alpha-hydroxy steroid, a 26-oxo steroid, a cholestanoid and a steroid aldehyde. It derives from a hydride of a 5beta-cholestane.",[C][C][Branch1][Ring1][C][=O][C][C][C][C@@H1][Branch1][C][C][C@H1][C][C][C@H1][C@@H1][C@H1][Branch1][C][O][C][C@@H1][C][C@H1][Branch1][C][O][C][C][C@][Ring1][#Branch1][Branch1][C][C][C@H1][Ring1][=N][C][C@H1][Branch1][C][O][C@][Ring2][Ring1][Branch1][Ring2][Ring1][C][C]
