prompt,response
"The molecule is a 1,2-diacyl-sn-glycero-3-phosphocholine in which the two acyl substituents at positions 1 and 2 are specified as stearoyl and alpha-linolenoyl respectively. It derives from an octadecanoic acid and an alpha-linolenic acid.",CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\\C/C=C\\C/C=C\\CC
The molecule is a 2'-deoxycytidine phosphate having 5-methylcytosine as the nucleobase. It is a pyrimidine 2'-deoxyribonucleoside 5'-triphosphate and a 2'-deoxycytidine phosphate. It is a conjugate acid of a 5-methyl-dCTP(4-).,CC1=CN(C(=O)N=C1N)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O
"The molecule is a racemate comprising equimolar amounts of (+)-GR24 and (-)-GR24. It has been found to inhibit lateral shoot branching (see Nature 2008, v455, 189), stimulate germination of Striga (witchweeds), and aid in the symbiosis of over 80% of terrestrial plants with fungi at arbuscular mycorrihizae in roots. It contains a (+)-GR24 and a (-)-GR24.",CC1=C[C@H](OC1=O)O/C=C\\2/C(=O)O[C@@H]3[C@H]2CC4=CC=CC=C34.CC1=C[C@@H](OC1=O)O/C=C\\2/C(=O)O[C@H]3[C@@H]2CC4=CC=CC=C34
"The molecule is a triterpenoid saponin that is (3beta)-3-hydroxy-13,28-epoxyoleanan-16-one attached to a tetrasaccharide residue at position 3 via a glycosidic linkage. Isolated from the aerial parts of Lysimachia clethroides, it exhibits antineoplastic activity. It has a role as an antineoplastic agent and a plant metabolite. It is a cyclic ether, a cyclic terpene ketone, a hexacyclic triterpenoid, a tetrasaccharide derivative and a triterpenoid saponin. It derives from a hydride of an oleanane.",C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC[C@@]45[C@]3(CC(=O)[C@@]6([C@H]4CC(CC6)(C)C)CO5)C)C)(C)C)O[C@H]7[C@@H]([C@H]([C@H](CO7)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O[C@H]9[C@@H]([C@H]([C@@H](CO9)O)O)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
"The molecule is the D-enantiomer of 2,3-bisphosphoglyceric acid. It has a role as a mouse metabolite and a human blood serum metabolite. It derives from a D-glyceric acid. It is a conjugate acid of a 2,3-bisphosphonato-D-glycerate(5-).",C([C@H](C(=O)O)OP(=O)(O)O)OP(=O)(O)O
The molecule is the hydrochloride salt of cyproheptadine. Note that the drug named cyproheptadine hydrochloride generally refers to cyproheptadine hydrochloride sesquihydrate. It contains a cyproheptadine.,CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1.Cl
The molecule is a hydroxy monounsaturated fatty acid anion arising from the deprotonation of the carboxy group of (2E)-4-hydroxynon-2-enoic acid. It is a conjugate base of a (2E)-4-hydroxynon-2-enoic acid.,CCCCCC(/C=C/C(=O)[O-])O
"The molecule is a beta-D-glucoside that is the 2-aminoethyl glycoside of a tetrasaccharide consisting of alpha-D-glucosyl, alpha-D-galactosyl, beta-D-glucuronosyl and beta-D-glucosyl residues linked sequentially (1->4). It is a beta-D-glucoside and a tetrasaccharide derivative.",C(CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O[C@@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O)O)O)O)N
The molecule is the L-enantiomer of cysteinium. It has a role as a fundamental metabolite. It is a conjugate acid of a L-cysteine and a L-cysteine zwitterion. It is an enantiomer of a D-cysteinium.,C([C@@H](C(=O)O)[NH3+])S
The molecule is an organic sulfamate oxoanion that is the conjugate base of nonylsulfamic acid. It has been isolated from Daphnia pulex and has been shown to cause morphological changes in the green alga Scenedesmus gutwinskii. It has a role as a kairomone and a Daphnia pulex metabolite. It is a conjugate base of a nonylsulfamic acid.,CCCCCCCCCNS(=O)(=O)[O-]
The molecule is a dicarboxylic acid monoamide resulting from the formal condensation of one of the carboxyl groups of glutaric acid with the amino group of 4-aminostilbene. It has a role as an epitope. It is a monocarboxylic acid and a dicarboxylic acid monoamide. It derives from a glutaric acid. It derives from a hydride of a stilbene.,C1=CC=C(C=C1)/C=C/C2=CC=C(C=C2)NC(=O)CCCC(=O)O
"The molecule is a guaiane sesquiterpenoid that is 4,5,6,7-tetrahydroazulen-2(1H)-one substituted by a hydroxymethyl group at position 8, a methyl group at position 3 and an isopropenyl group at position 5. Isolated from the roots of Wikstroemia indica, it exhibits antiinflammatory activity. It has a role as a metabolite, an EC 1.14.13.39 (nitric oxide synthase) inhibitor and an anti-inflammatory agent. It is a guaiane sesquiterpenoid and a primary alcohol.",CC1=C2C[C@@H](CCC(=C2CC1=O)CO)C(=C)C
The molecule is an inositol phosphodihydroceramide(1-) in which the N-acyl group is specified as icosanoyl; major species at pH 7.3. It is an inositol phosphodihydroceramide(1-) and an Ins-1-P-Cer-A 38:0(1-). It derives from a N-eicosanoylsphinganine.,CCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(=O)([O-])OC1[C@@H]([C@H](C([C@H]([C@H]1O)O)O)O)O)[C@@H](CCCCCCCCCCCCCCC)O
The molecule is an indolecarboxylate obtained by deprotonation of the carboxy group of 3-methyl-2-indolic acid; major species at pH 7.3. It has a role as a bacterial metabolite. It is a conjugate base of a 3-methyl-2-indolic acid.,CC1=C(NC2=CC=CC=C12)C(=O)[O-]
"The molecule is a phenolate anion that is the conjugate base of protoaphin aglucone, obtained by deprotonation of the phenolic hydroxy group at position 7'; major species at pH 7.3. It is a conjugate base of a protoaphin aglucone.",C[C@@H]1[C@H](C2=C([C@H](O1)C)C(=O)C3=C(C=C(C(=C3C2=O)C4=C5[C@@H]([C@H](O[C@@H](C5=C(C6=C4C=C(C=C6O)O)[O-])C)C)O)O)O)O
"The molecule is an oxo monocarboxylic acid anion obtained by deprotonation of the carboxy group of (1R,2R,5S)-AH23848. It is a conjugate base of a (1R,2R,5S)-AH23848. It is an enantiomer of a (1S,2S,5R)-AH23848(1-).",C1COCCN1[C@@H]2[C@H]([C@H](CC2=O)OCC3=CC=C(C=C3)C4=CC=CC=C4)CC/C=C\\CCC(=O)[O-]
"The molecule is a tricarboxylic acid trianion that is the conjugate base of 5-hydroxypenta-2,4-diene-1,2,5-tricarboxylic acid. It is a conjugate base of a 5-hydroxypenta-2,4-diene-1,2,5-tricarboxylic acid.",C(/C(=C/C=C(/C(=O)O)\\[O-])/C(=O)[O-])C(=O)[O-]
"The molecule is a monocarboxylic acid anion derived from 3,4-desaturation of beta-ionone ring of all-trans-retinoate; major species at pH 7.3. It has a role as a human xenobiotic metabolite. It derives from an all-trans-retinoate.",CC1=C(C(CC=C1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)[O-])/C)/C
"The molecule is a chromenone having the keto group located at the 2-position. It has a role as a fluorescent dye, a plant metabolite and a human metabolite.",C1=CC=C2C(=C1)C=CC(=O)O2
The molecule is a phosphorus oxoanion and a triphosphate ion. It has a role as a human metabolite. It is a conjugate base of a triphosphate(4-).,[O-]P(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-]
"The molecule is 2,2(1)-Dihydrobenzo[b]porphyrin-13,17-dipropanoic acid substituted by carboxy groups at positions 2(1) and 2(2), an ethenyl group at position 8, and methyl groups at positions 2, 7, 12 and 18 (the 2R,2(1)S-enantiomer). It is a tetracarboxylic acid and a beta-substituted porphyrin. It is an enantiomer of a (2S,2(1)R)-2(1),2(2)-dicarboxy-8-ethenyl-2,7,12,18-tetramethyl-2,2(1)-dihydrobenzo[b]porphyrin-13,17-dipropanoic acid.",CC1=C(C2=CC3=NC(=CC4=C(C(=C(N4)C=C5[C@@]6([C@@H](C(=CC=C6C(=N5)C=C1N2)C(=O)O)C(=O)O)C)C)CCC(=O)O)C(=C3C)CCC(=O)O)C=C
The molecule is the hydrochloride salt of erlotinib. It has a role as a protein kinase inhibitor and an antineoplastic agent. It is a hydrochloride and a terminal acetylenic compound. It contains an erlotinib.,[H+].COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC.[Cl-]
"The molecule is an octadecatrienoyl-CoA that results from the formal condensation of the thiol group of coenzyme A with the carboxy group of (6Z,9Z,11E)-octadecatrienoic acid. It is a conjugate acid of a (6Z,9Z,11E)-octadecatrienoyl-CoA(4-).",CCCCCC/C=C/C=C\\C/C=C\\CCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
The molecule is an unsaturated fatty acyl-CoA that results from the formal condensation of the thiol group of coenzyme A with the carboxy group of (13Z)-icosenoic acid. It is a long-chain fatty acyl-CoA and a monounsaturated fatty acyl-CoA. It is a conjugate acid of a (13Z)-icosenoyl-CoA(4-).,CCCCCC/C=C\\CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
The molecule is a phosphatidylcholine 34:3 in which the acyl groups specified at positions 1 and 2 are palmitoleoyl and linoleoyl respectively. It has a role as a mouse metabolite. It derives from a palmitoleic acid and a linoleic acid.,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC
The molecule is a beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-N-acylsphingosine in which the acyl group specified is docosanoyl. It has a role as a mouse metabolite. It derives from a docosanoic acid.,CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O)O)[C@@H](/C=C/CCCCCCCCCCCCC)O
"The molecule is a tripeptide composed of L-glutamine, L-lysine, and L-arginine units joined in sequence by peptide linkages. It has a role as a metabolite.",C(CCN)C[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)NC(=O)[C@H](CCC(=O)N)N
The molecule is a UDP-N-acetyl-D-galactosamine 4-sulfate(4-) in which the anomeric centre of the galactosamine fragment has alpha-configuration It is a conjugate base of an UDP-N-acetyl-alpha-D-galactosamine 4-sulfate.,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@@H]1OP(=O)([O-])OP(=O)([O-])OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)CO)OS(=O)(=O)[O-])O
The molecule is an acyl-CoA resulting from the formal condensation of the thiol group of coenzyme A with the 1-carboxy group of (2S)-methylsuccinic acid. It is a conjugate acid of a (2S)-methylsuccinyl-CoA(5-).,C[C@@H](CC(=O)O)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
"The molecule is a homodetic cyclic peptide containing L-Pro, D-Tyr, L-Ser, L-Asn and L-Gln as the amino acid residues. Isolated from an endophytic fungus, Epichloe typhina, it exhibits inhibitory activity toward the spore germination of Cladosporium phlei, a pathogenic fungus of the timothy plant. It has a role as an antifungal agent and a fungal metabolite. It is a homodetic cyclic peptide and a macrocycle.",CCCCCCCCCCC[C@@H]1CC(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N1)CC(=O)N)CO)CCC(=O)N)CC(=O)N)CC3=CC=C(C=C3)O)CC(=O)N
"The molecule is a dihydroceramide compound having a hexacosanoyl group attached to the nitrogen atom. It has a role as a Saccharomyces cerevisiae metabolite. It is a N-acylsphinganine, a Cer(d44:0) and a N-(very-long-chain fatty acyl)-sphingoid base. It derives from a sphinganine.",CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@@H](CCCCCCCCCCCCCCC)O
"The molecule is a 1-benzothiophene that is 1-benzothiophene-4,7-dione bearing additional methylthio and 3,7,11,15,19,23-hexamethyltetracosyl substituents at positions 5 and 6 respectively. Isolated from Caldariella acidophila. It has a role as a metabolite. It is a member of 1-benzothiophenes, an organic sulfide and a member of p-quinones.",CC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)CCC1=C(C(=O)C2=C(C1=O)SC=C2)SC
The molecule is a 3beta-sterol that is 5alpha-cholest-8-en-3beta-ol carrying an additional methyl substituent at position 4alpha. It has a role as a human metabolite. It is a 3beta-sterol and a cholestanoid.,C[C@H]1[C@@H]2CCC3=C([C@]2(CC[C@@H]1O)C)CC[C@]4([C@H]3CC[C@@H]4[C@H](C)CCCC(C)C)C
The molecule is an N-glycosylated dialkylglycerophosphoethanolamine in which the dialkylglycerophosphoethanolamine is AOPE and the glycosylating saccharide is the branched nonasaccharide alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-D-GlcNAc. It has a role as a neoglycolipid probe. It derives from an AOPE.,CCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OCCNC(=O)CONC1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO[C@@H]5[C@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)O[C@@H]6[C@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O)O)O[C@@H]7[C@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O[C@@H]8[C@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O[C@@H]9[C@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)O)O)O)O)O)OCCCCCCCCCCCCCCCC
"The molecule is a 5-oxo monocarboxylic acid anion that is the conjugate base of 5-oxopentanoic acid, arising from deprotonation of the carboxy group. It is a 5-oxo monocarboxylic acid anion, an aldehydic acid anion, an omega-oxo fatty acid anion and a member of oxopentanoates. It derives from a valerate. It is a conjugate base of a 5-oxopentanoic acid.",C(CC=O)CC(=O)[O-]
"The molecule is a dimethoxyflavone that is the 5,3'-di-O-methyl derivative of luteolin. It has been isolated from Mimosa diplotricha. It has a role as a plant metabolite. It is a dihydroxyflavone and a dimethoxyflavone. It derives from a luteolin.",COC1=CC(=CC2=C1C(=O)C=C(O2)C3=CC(=C(C=C3)O)OC)O
"The molecule is a sesquiterpene that is 1,2,4a,5,6,8a-hexahydronaphthalene which is substituted at position 1 by an isopropyl group and at positions 4 and 7 by methyl groups (the 1S,4aS,8aR-diastereoisomer). It is a sesquiterpene and a carbobicyclic compound.",CC1=C[C@@H]2[C@H](CC1)C(=CC[C@H]2C(C)C)C
The molecule is an omega-aminoaldehyde that is butanal in which one of the hydrogens of the terminal methyl group has been replaced by an amino group. It has a role as an Escherichia coli metabolite and a mouse metabolite. It is an omega-aminoaldehyde and an aminobutanal. It is a conjugate base of a 4-ammoniobutanal.,C(CC=O)CN
The molecule is an ammonium ion derivative. It is a conjugate base of a hydrabamine(2+). It is a conjugate acid of a hydrabamine.,CC(C)C1=CC2=C(C=C1)[C@]3(CCC[C@@]([C@@H]3CC2)(C)C[NH2+]CCNC[C@@]4(CCC[C@]5([C@H]4CCC6=C5C=CC(=C6)C(C)C)C)C)C
"The molecule is a tertiary ammonium ion result from the protonation of the tertiary amino group of dehydrosecodine (the enamine form). An intermediate in the biosynthesis of aspidospermaand iboga alkaloids. It is a methyl ester, a monoterpenoid indole alkaloid, an alkaloid ester and a tertiary ammonium ion. It is a conjugate acid of a dehydrosecodine.",CCC1=C[NH+](CC=C1)CCC2=C(NC3=CC=CC=C32)C(=C)C(=O)OC
"The molecule is a polyunsaturated fatty acid that is tetradec-9-ene-11,13-diynoic acid in which the terminal acetylenic hydrogen is replaced by a 2-furyl group. Shows potent and broad-spectrum activity in vitro against Candida, Aspergillus, and Trichophyton spp., It has a role as an antifungal agent and a plant metabolite. It is a member of furans, a polyunsaturated fatty acid, an acetylenic fatty acid and an olefinic fatty acid.",C1=COC(=C1)C#CC#C/C=C\\CCCCCCCC(=O)O
"The molecule is a polyamino carboxylic acid, the structure of which is that of BAPTA carrying bromine substituents at C-5 and C-5'. It has a role as a chelator. It derives from a BAPTA.",C1=CC(=C(C=C1Br)OCCOC2=C(C=CC(=C2)Br)N(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O
"The molecule is an ethyl 2-(dimethylamino)-1-phenylcyclohex-3-ene-1-carboxylate that has S configuration at the carbon bearing the phenyl group and R configuration at the carbon bearing the dimethylamino group. The opioid analgesic tilidine is the racemate comprising equimolar amounts of dextilidine and its enantiomer, ent-dextilidine. A prodrug, tilidine is converted by the liver to the active analgesic, nortilidine; virtually all of the opioid activity resides in the (1S,2R) isomer (i.e. the isomer derived from dextilidine). It has a role as an opioid analgesic and a prodrug. It is an enantiomer of an ent-dextilidine.",CCOC(=O)[C@@]1(CCC=C[C@H]1N(C)C)C2=CC=CC=C2
"The molecule is a synthetic RNA fragment comprised of eight adenosine, seven guanosine, three uridine and seven cytidine residues connected by 3'->5' phosphodiester linkages in the sequence A-A-G-U-C-U-C-C-A-C-U-C-G-A-G-U-G-U-C-C-G-A-G-C-G.",C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O[C@@H]3[C@H](O[C@H]([C@@H]3O)N4C=CC(=O)NC4=O)COP(=O)(O)O[C@@H]5[C@H](O[C@H]([C@@H]5O)N6C=NC7=C6N=C(NC7=O)N)COP(=O)(O)O[C@@H]8[C@H](O[C@H]([C@@H]8O)N9C=NC1=C(N=CN=C19)N)COP(=O)(O)O[C@@H]1[C@H](O[C@H]([C@@H]1O)N1C=CC(=NC1=O)N)COP(=O)(O)O[C@@H]1[C@H](O[C@H]([C@@H]1O)N1C=CC(=NC1=O)N)COP(=O)(O)O[C@@H]1[C@H](O[C@H]([C@@H]1O)N1C=CC(=NC1=O)N)COP(=O)(O)O[C@@H]1[C@H](O[C@H]([C@@H]1O)N1C=NC2=C(N=CN=C21)N)COP(=O)(O)O[C@@H]1[C@H](O[C@H]([C@@H]1O)N1C=NC2=C(N=CN=C21)N)COP(=O)(O)O[C@@H]1[C@H](O[C@H]([C@@H]1O)N1C=CC(=NC1=O)N)COP(=O)(O)O[C@@H]1[C@H](O[C@H]([C@@H]1O)N1C=CC(=O)NC1=O)COP(=O)(O)O[C@@H]1[C@H](O[C@H]([C@@H]1O)N1C=NC2=C1N=C(NC2=O)N)COP(=O)(O)O[C@@H]1[C@H](O[C@H]([C@@H]1O)N1C=NC2=C1N=C(NC2=O)N)COP(=O)(O)O[C@@H]1[C@H](O[C@H]([C@@H]1O)N1C=CC(=NC1=O)N)COP(=O)(O)O[C@@H]1[C@H](O[C@H]([C@@H]1O)N1C=NC2=C1N=C(NC2=O)N)COP(=O)(O)O[C@@H]1[C@H](O[C@H]([C@@H]1O)N1C=NC2=C(N=CN=C21)N)COP(=O)(O)O[C@@H]1[C@H](O[C@H]([C@@H]1O)N1C=NC2=C(N=CN=C21)N)COP(=O)(O)O[C@@H]1[C@H](O[C@H]([C@@H]1O)N1C=NC2=C1N=C(NC2=O)N)COP(=O)(O)O[C@@H]1[C@H](O[C@H]([C@@H]1O)N1C=NC2=C(N=CN=C21)N)COP(=O)(O)O[C@@H]1[C@H](O[C@H]([C@@H]1O)N1C=CC(=NC1=O)N)COP(=O)(O)O[C@@H]1[C@H](O[C@H]([C@@H]1O)N1C=NC2=C1N=C(NC2=O)N)COP(=O)(O)O[C@@H]1[C@H](O[C@H]([C@@H]1O)N1C=CC(=O)NC1=O)COP(=O)(O)O[C@@H]1[C@H](O[C@H]([C@@H]1O)N1C=NC2=C1N=C(NC2=O)N)COP(=O)(O)O[C@@H]1[C@H](O[C@H]([C@@H]1O)N1C=NC2=C(N=CN=C21)N)COP(=O)(O)O[C@@H]1[C@H](O[C@H]([C@@H]1O)N1C=NC2=C(N=CN=C21)N)CO)O)O
"The molecule is a long-chain fatty acid ethyl ester resulting from the formal condensation of the carboxy group of (5Z,8Z,11Z,14Z,17Z)-icosapentaenoic acid with the hydroxy group of ethanol. It has a role as an anticholesteremic drug, a marine metabolite, an antipsychotic agent, an antidepressant and a prodrug. It is a long-chain fatty acid ethyl ester and a polyunsaturated fatty ester. It derives from an all-cis-5,8,11,14,17-icosapentaenoic acid.",CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCC(=O)OCC
The molecule is the conjugate base of ketomycolic acid type-3 (XIII''). A class of mycolic acids characterized by the presence of a proximal cis-cyclopropyl group followed by a cis C=C double bond and a distal oxo group in the meromycolic chain.,CC[C@H](C)C(=O)C/C=C\\CC1CC1C[C@H]([C@@H](CC)C(=O)[O-])O
The molecule is an organoammonium salt resulting from the mixing of equimolar amounts of GGTI-2133 free base and trifluoroacetic acid. An inhibitor of geranylgeranyltransferase type I. It has a role as an EC 2.5.1.59 (protein geranylgeranyltransferase type I) inhibitor. It contains a trifluoroacetate and a GGTI-2133 free base(1+).,CC(C)C[C@@H](C(=O)O)NC(=O)C1=C(C=C(C=C1)[NH2+]CC2=CN=CN2)C3=CC=CC4=CC=CC=C43.C(=O)(C(F)(F)F)[O-]
"The molecule is a dihydroxy-5beta-cholanic acid that is (5beta)-cholan-24-oic acid substituted by hydroxy groups at positions 3 and 7 respectively. It has a role as a human metabolite and a mouse metabolite. It is a bile acid, a dihydroxy-5beta-cholanic acid and a C24-steroid. It is a conjugate acid of a chenodeoxycholate.",C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C
The molecule is a hydrate that is the tetrahydrate form of sodium glycerol 2-phosphate. It contains a sodium glycerol 2-phosphate.,C(C(CO)OP(=O)([O-])[O-])O.O.O.O.O.[Na+].[Na+]
The molecule is a ganglioside derivative derived from two GM1 skeletons linked through their amino nitrogen atoms by an adipoyl (hexanedioyl) group. It derives from a ganglioside GM1.,CCCCCCCCCCCCC/C=C/[C@H]([C@H](CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)NC(=O)C)O[C@@]5(C[C@@H]([C@H]([C@@H](O5)[C@@H]([C@@H](CO)O)O)NC(=O)C)O)C(=O)O)O)O)O)NCCC(=O)CCCCC(=O)N[C@@H](CO[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O[C@H]7[C@@H]([C@H]([C@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@H]([C@H]([C@H](O8)CO)O)O[C@H]9[C@@H]([C@H]([C@H]([C@H](O9)CO)O)O)O)NC(=O)C)O[C@@]1(C[C@@H]([C@H]([C@@H](O1)[C@@H]([C@@H](CO)O)O)NC(=O)C)O)C(=O)O)O)O)O)[C@@H](/C=C/CCCCCCCCCCCCC)O)O
"The molecule is a branched amino heptasaccharide consisting of a linear chain of an alpha-D-mannose residue, a beta-D-mannose residue and two N-acetyl-beta-D-glucosamine residues linked sequentially (1->6), (1->4) and (1->4), to the alpha-D-mannose residue of which are linked (1->3) and (1->2) alpha-D-mannose and beta-D-xylose residues respectively, while the N-acetyl-beta-D-glucosamine residue at the reducing end also carries an alpha-L-fucose residue via a (1->3) linkage. It forms the heptasaccharide portion of the N-glycan phytohemaglutinin (PHA). It has a role as a carbohydrate allergen. It is an amino heptasaccharide and a glucosamine oligosaccharide.",C[C@H]1[C@H]([C@H]([C@@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](O[C@@H]([C@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O[C@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO[C@@H]5[C@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)O[C@@H]6[C@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O[C@H]7[C@@H]([C@H]([C@@H](CO7)O)O)O)O)NC(=O)C)CO)O)NC(=O)C)O)O)O
